user_id	venue_id	type	utc
9127	4adcdad1f964a520275621e3	Multiplex	Sat Apr 28 19:56:25 +0000 2012
138819	4adcdad1f964a520275621e3	Multiplex	Sat Apr 28 22:19:35 +0000 2012
180976	4adcdad1f964a520275621e3	Multiplex	Sun Apr 29 13:52:03 +0000 2012
54452	4adcdad1f964a520275621e3	Multiplex	Wed May 09 15:37:45 +0000 2012
135503	4adcdad1f964a520275621e3	Multiplex	Fri May 11 17:57:35 +0000 2012
99058	4adcdad1f964a520275621e3	Multiplex	Sat May 12 22:15:50 +0000 2012
240658	4adcdad1f964a520275621e3	Multiplex	Thu May 17 19:43:41 +0000 2012
87494	4adcdad1f964a520275621e3	Multiplex	Fri May 18 22:13:18 +0000 2012
132714	4adcdad1f964a520275621e3	Multiplex	Fri Jun 08 20:17:37 +0000 2012
23364	4adcdad1f964a520275621e3	Multiplex	Tue Jun 12 19:17:27 +0000 2012
126829	4adcdad1f964a520275621e3	Multiplex	Fri Aug 17 20:47:39 +0000 2012
3684	4adcdad1f964a520275621e3	Multiplex	Sat Sep 15 20:09:23 +0000 2012
27408	4adcdad1f964a520275621e3	Multiplex	Tue Oct 16 12:34:58 +0000 2012
156406	4adcdad1f964a520275621e3	Multiplex	Sun Oct 28 19:57:27 +0000 2012
55998	4adcdad1f964a520275621e3	Multiplex	Tue Oct 30 21:12:09 +0000 2012
42646	4adcdad1f964a520275621e3	Multiplex	Mon Nov 05 16:36:58 +0000 2012
67672	4adcdad1f964a520275621e3	Multiplex	Mon Nov 05 23:58:18 +0000 2012
114786	4adcdad1f964a520275621e3	Multiplex	Fri Nov 09 23:21:37 +0000 2012
162055	4adcdad1f964a520275621e3	Multiplex	Thu Nov 29 20:15:20 +0000 2012
143045	4adcdad1f964a520275621e3	Multiplex	Sun Dec 09 10:40:29 +0000 2012
239606	4adcdad1f964a520275621e3	Multiplex	Tue Jan 01 20:52:24 +0000 2013
147563	4adcdad1f964a520275621e3	Multiplex	Sun Jan 06 16:08:54 +0000 2013
191366	4adcdad1f964a520275621e3	Multiplex	Thu Jan 10 19:56:53 +0000 2013
229700	4adcdad1f964a520275621e3	Multiplex	Sat Jan 12 23:10:55 +0000 2013
182631	4adcdad1f964a520275621e3	Multiplex	Mon Jan 21 19:17:53 +0000 2013
97305	4adcdad1f964a520275621e3	Multiplex	Sun Feb 17 18:15:14 +0000 2013
20016	4adcdad1f964a520275621e3	Multiplex	Sat Mar 16 20:32:24 +0000 2013
254969	4adcdad1f964a520275621e3	Multiplex	Fri May 03 19:27:32 +0000 2013
205816	4adcdad1f964a520275621e3	Multiplex	Tue Jul 16 20:11:04 +0000 2013
182286	4adcdad1f964a520275621e3	Multiplex	Mon Jul 22 19:14:58 +0000 2013
250381	4adcdad1f964a520275621e3	Multiplex	Tue Sep 03 19:46:47 +0000 2013
70762	4bbb8b05e5b0d13a4f2e6e7c	Subway	Tue Apr 03 18:27:30 +0000 2012
18103	4bbb8b05e5b0d13a4f2e6e7c	Subway	Tue Apr 10 07:12:05 +0000 2012
135503	4bbb8b05e5b0d13a4f2e6e7c	Subway	Fri May 04 14:44:22 +0000 2012
224623	4bbb8b05e5b0d13a4f2e6e7c	Subway	Thu May 17 07:41:34 +0000 2012
137370	4bbb8b05e5b0d13a4f2e6e7c	Subway	Mon May 21 16:34:10 +0000 2012
22246	4bbb8b05e5b0d13a4f2e6e7c	Subway	Fri Jun 01 16:44:15 +0000 2012
20472	4bbb8b05e5b0d13a4f2e6e7c	Subway	Mon Jul 02 08:07:34 +0000 2012
42858	4bbb8b05e5b0d13a4f2e6e7c	Subway	Fri Oct 12 08:28:28 +0000 2012
248619	4bbb8b05e5b0d13a4f2e6e7c	Subway	Wed Oct 24 07:19:46 +0000 2012
199481	4bbb8b05e5b0d13a4f2e6e7c	Subway	Wed Oct 31 21:50:15 +0000 2012
31954	4bbb8b05e5b0d13a4f2e6e7c	Subway	Mon Nov 19 17:41:42 +0000 2012
199829	4bbb8b05e5b0d13a4f2e6e7c	Subway	Wed Jan 16 09:35:32 +0000 2013
180976	4e1b2ff4b0fb59954d3e4d0a	Hotel	Tue Apr 03 18:28:10 +0000 2012
102977	4e1b2ff4b0fb59954d3e4d0a	Hotel	Wed Apr 04 13:02:26 +0000 2012
70762	4c821a73d4e237047a166488	General College & University	Tue Apr 03 18:28:28 +0000 2012
42858	4c821a73d4e237047a166488	General College & University	Tue Apr 03 18:56:50 +0000 2012
193541	4c821a73d4e237047a166488	General College & University	Wed Apr 11 10:29:23 +0000 2012
165950	4c821a73d4e237047a166488	General College & University	Sat Apr 21 14:31:18 +0000 2012
8113	4ea083a1d22d6eead836dd8c	Rest Area	Tue Apr 03 18:31:08 +0000 2012
216245	4ea083a1d22d6eead836dd8c	Rest Area	Sun May 27 07:14:56 +0000 2012
30105	4ea083a1d22d6eead836dd8c	Rest Area	Sat Jun 09 10:16:55 +0000 2012
214199	4ea083a1d22d6eead836dd8c	Rest Area	Tue Apr 30 18:56:59 +0000 2013
8113	4adcdad7f964a520705721e3	Train Station	Tue Apr 03 18:36:17 +0000 2012
67672	4adcdad7f964a520705721e3	Train Station	Tue Apr 03 21:43:27 +0000 2012
103982	4adcdad7f964a520705721e3	Train Station	Wed Apr 04 04:37:59 +0000 2012
34888	4adcdad7f964a520705721e3	Train Station	Wed Apr 04 05:52:12 +0000 2012
61882	4adcdad7f964a520705721e3	Train Station	Wed Apr 04 06:17:37 +0000 2012
116963	4adcdad7f964a520705721e3	Train Station	Wed Apr 04 06:48:52 +0000 2012
206438	4adcdad7f964a520705721e3	Train Station	Wed Apr 04 12:56:57 +0000 2012
84076	4adcdad7f964a520705721e3	Train Station	Wed Apr 04 19:13:12 +0000 2012
12783	4adcdad7f964a520705721e3	Train Station	Fri Apr 06 14:20:25 +0000 2012
3732	4adcdad7f964a520705721e3	Train Station	Fri Apr 06 14:51:50 +0000 2012
58892	4adcdad7f964a520705721e3	Train Station	Fri Apr 06 15:30:44 +0000 2012
152608	4adcdad7f964a520705721e3	Train Station	Fri Apr 06 16:36:01 +0000 2012
50355	4adcdad7f964a520705721e3	Train Station	Sat Apr 07 15:21:57 +0000 2012
18103	4adcdad7f964a520705721e3	Train Station	Sat Apr 07 16:59:30 +0000 2012
91223	4adcdad7f964a520705721e3	Train Station	Sat Apr 07 18:18:02 +0000 2012
256186	4adcdad7f964a520705721e3	Train Station	Sun Apr 08 07:03:12 +0000 2012
154186	4adcdad7f964a520705721e3	Train Station	Sun Apr 08 07:23:29 +0000 2012
161944	4adcdad7f964a520705721e3	Train Station	Sun Apr 08 08:24:45 +0000 2012
80936	4adcdad7f964a520705721e3	Train Station	Sun Apr 08 08:42:19 +0000 2012
19401	4adcdad7f964a520705721e3	Train Station	Sun Apr 08 22:29:34 +0000 2012
251692	4adcdad7f964a520705721e3	Train Station	Mon Apr 09 11:29:50 +0000 2012
77822	4adcdad7f964a520705721e3	Train Station	Mon Apr 09 11:56:03 +0000 2012
112004	4adcdad7f964a520705721e3	Train Station	Mon Apr 09 13:58:30 +0000 2012
12191	4adcdad7f964a520705721e3	Train Station	Mon Apr 09 17:28:12 +0000 2012
9672	4adcdad7f964a520705721e3	Train Station	Tue Apr 10 07:58:58 +0000 2012
45348	4adcdad7f964a520705721e3	Train Station	Tue Apr 10 10:15:50 +0000 2012
96936	4adcdad7f964a520705721e3	Train Station	Tue Apr 10 16:15:04 +0000 2012
11243	4adcdad7f964a520705721e3	Train Station	Tue Apr 10 18:16:34 +0000 2012
179265	4adcdad7f964a520705721e3	Train Station	Wed Apr 11 03:33:57 +0000 2012
225227	4adcdad7f964a520705721e3	Train Station	Wed Apr 11 07:19:45 +0000 2012
86498	4adcdad7f964a520705721e3	Train Station	Wed Apr 11 08:13:24 +0000 2012
92923	4adcdad7f964a520705721e3	Train Station	Thu Apr 12 04:49:49 +0000 2012
216113	4adcdad7f964a520705721e3	Train Station	Thu Apr 12 18:31:12 +0000 2012
252671	4adcdad7f964a520705721e3	Train Station	Thu Apr 12 20:04:32 +0000 2012
264281	4adcdad7f964a520705721e3	Train Station	Fri Apr 13 06:23:54 +0000 2012
251808	4adcdad7f964a520705721e3	Train Station	Fri Apr 13 12:57:23 +0000 2012
13890	4adcdad7f964a520705721e3	Train Station	Fri Apr 13 14:51:56 +0000 2012
16857	4adcdad7f964a520705721e3	Train Station	Sat Apr 14 12:14:50 +0000 2012
129788	4adcdad7f964a520705721e3	Train Station	Sun Apr 15 09:34:19 +0000 2012
219146	4adcdad7f964a520705721e3	Train Station	Sun Apr 15 12:45:52 +0000 2012
240658	4adcdad7f964a520705721e3	Train Station	Sun Apr 15 15:13:40 +0000 2012
23095	4adcdad7f964a520705721e3	Train Station	Sun Apr 15 15:33:50 +0000 2012
140369	4adcdad7f964a520705721e3	Train Station	Sun Apr 15 16:04:32 +0000 2012
140036	4adcdad7f964a520705721e3	Train Station	Sun Apr 15 19:47:00 +0000 2012
204621	4adcdad7f964a520705721e3	Train Station	Mon Apr 16 15:30:11 +0000 2012
134105	4adcdad7f964a520705721e3	Train Station	Tue Apr 17 09:16:18 +0000 2012
100652	4adcdad7f964a520705721e3	Train Station	Tue Apr 17 10:33:08 +0000 2012
3434	4adcdad7f964a520705721e3	Train Station	Wed Apr 18 15:54:22 +0000 2012
24277	4adcdad7f964a520705721e3	Train Station	Wed Apr 18 19:58:58 +0000 2012
45106	4adcdad7f964a520705721e3	Train Station	Thu Apr 19 10:23:13 +0000 2012
13919	4adcdad7f964a520705721e3	Train Station	Thu Apr 19 15:03:46 +0000 2012
80902	4adcdad7f964a520705721e3	Train Station	Fri Apr 20 11:41:56 +0000 2012
222326	4adcdad7f964a520705721e3	Train Station	Sat Apr 21 05:40:24 +0000 2012
216014	4adcdad7f964a520705721e3	Train Station	Sat Apr 21 07:05:42 +0000 2012
75646	4adcdad7f964a520705721e3	Train Station	Sat Apr 21 07:52:40 +0000 2012
40344	4adcdad7f964a520705721e3	Train Station	Sun Apr 22 05:51:28 +0000 2012
115892	4adcdad7f964a520705721e3	Train Station	Sun Apr 22 08:25:43 +0000 2012
6962	4adcdad7f964a520705721e3	Train Station	Mon Apr 23 05:15:42 +0000 2012
256669	4adcdad7f964a520705721e3	Train Station	Mon Apr 23 05:20:16 +0000 2012
145140	4adcdad7f964a520705721e3	Train Station	Mon Apr 23 05:37:56 +0000 2012
94669	4adcdad7f964a520705721e3	Train Station	Tue Apr 24 09:05:38 +0000 2012
90391	4adcdad7f964a520705721e3	Train Station	Tue Apr 24 11:04:11 +0000 2012
193784	4adcdad7f964a520705721e3	Train Station	Wed Apr 25 10:35:39 +0000 2012
115937	4adcdad7f964a520705721e3	Train Station	Thu Apr 26 05:09:07 +0000 2012
238538	4adcdad7f964a520705721e3	Train Station	Thu Apr 26 06:22:14 +0000 2012
126921	4adcdad7f964a520705721e3	Train Station	Thu Apr 26 07:10:50 +0000 2012
6560	4adcdad7f964a520705721e3	Train Station	Thu Apr 26 12:24:00 +0000 2012
148608	4adcdad7f964a520705721e3	Train Station	Fri Apr 27 14:07:05 +0000 2012
141933	4adcdad7f964a520705721e3	Train Station	Fri Apr 27 18:08:59 +0000 2012
199301	4adcdad7f964a520705721e3	Train Station	Fri Apr 27 18:44:00 +0000 2012
206943	4adcdad7f964a520705721e3	Train Station	Sat Apr 28 07:07:06 +0000 2012
218352	4adcdad7f964a520705721e3	Train Station	Sat Apr 28 09:24:19 +0000 2012
30105	4adcdad7f964a520705721e3	Train Station	Sat Apr 28 11:11:35 +0000 2012
94661	4adcdad7f964a520705721e3	Train Station	Sat Apr 28 12:51:20 +0000 2012
23360	4adcdad7f964a520705721e3	Train Station	Sat Apr 28 13:06:10 +0000 2012
196195	4adcdad7f964a520705721e3	Train Station	Sat Apr 28 17:18:55 +0000 2012
75633	4adcdad7f964a520705721e3	Train Station	Sat Apr 28 18:13:40 +0000 2012
22676	4adcdad7f964a520705721e3	Train Station	Sun Apr 29 07:52:50 +0000 2012
126627	4adcdad7f964a520705721e3	Train Station	Sun Apr 29 08:50:05 +0000 2012
55913	4adcdad7f964a520705721e3	Train Station	Sun Apr 29 13:13:44 +0000 2012
249398	4adcdad7f964a520705721e3	Train Station	Sun Apr 29 17:19:22 +0000 2012
224949	4adcdad7f964a520705721e3	Train Station	Wed May 02 04:26:55 +0000 2012
40151	4adcdad7f964a520705721e3	Train Station	Wed May 02 06:07:41 +0000 2012
109861	4adcdad7f964a520705721e3	Train Station	Wed May 02 06:39:12 +0000 2012
13239	4adcdad7f964a520705721e3	Train Station	Wed May 02 10:13:01 +0000 2012
53634	4adcdad7f964a520705721e3	Train Station	Thu May 03 09:02:09 +0000 2012
202066	4adcdad7f964a520705721e3	Train Station	Thu May 03 10:02:24 +0000 2012
97719	4adcdad7f964a520705721e3	Train Station	Thu May 03 10:50:18 +0000 2012
11875	4adcdad7f964a520705721e3	Train Station	Thu May 03 12:30:07 +0000 2012
172538	4adcdad7f964a520705721e3	Train Station	Thu May 03 12:39:31 +0000 2012
234999	4adcdad7f964a520705721e3	Train Station	Thu May 03 17:05:24 +0000 2012
116951	4adcdad7f964a520705721e3	Train Station	Thu May 03 17:39:22 +0000 2012
26998	4adcdad7f964a520705721e3	Train Station	Fri May 04 06:14:31 +0000 2012
108966	4adcdad7f964a520705721e3	Train Station	Fri May 04 07:22:32 +0000 2012
121387	4adcdad7f964a520705721e3	Train Station	Fri May 04 07:53:47 +0000 2012
140781	4adcdad7f964a520705721e3	Train Station	Fri May 04 14:40:45 +0000 2012
135503	4adcdad7f964a520705721e3	Train Station	Fri May 04 15:26:08 +0000 2012
67863	4adcdad7f964a520705721e3	Train Station	Sat May 05 10:52:20 +0000 2012
20016	4adcdad7f964a520705721e3	Train Station	Sat May 05 14:36:37 +0000 2012
88244	4adcdad7f964a520705721e3	Train Station	Sat May 05 14:58:23 +0000 2012
209450	4adcdad7f964a520705721e3	Train Station	Sat May 05 15:01:35 +0000 2012
132554	4adcdad7f964a520705721e3	Train Station	Sat May 05 19:29:44 +0000 2012
119892	4adcdad7f964a520705721e3	Train Station	Sun May 06 18:06:48 +0000 2012
87754	4adcdad7f964a520705721e3	Train Station	Sun May 06 19:16:32 +0000 2012
137370	4adcdad7f964a520705721e3	Train Station	Mon May 07 07:14:04 +0000 2012
60782	4adcdad7f964a520705721e3	Train Station	Mon May 07 08:45:34 +0000 2012
160059	4adcdad7f964a520705721e3	Train Station	Mon May 07 10:32:26 +0000 2012
59888	4adcdad7f964a520705721e3	Train Station	Mon May 07 14:22:03 +0000 2012
67813	4adcdad7f964a520705721e3	Train Station	Mon May 07 16:37:20 +0000 2012
176735	4adcdad7f964a520705721e3	Train Station	Tue May 08 10:53:34 +0000 2012
126829	4adcdad7f964a520705721e3	Train Station	Tue May 08 14:48:35 +0000 2012
259404	4adcdad7f964a520705721e3	Train Station	Tue May 08 18:24:01 +0000 2012
128025	4adcdad7f964a520705721e3	Train Station	Tue May 08 19:00:31 +0000 2012
139234	4adcdad7f964a520705721e3	Train Station	Wed May 09 08:08:13 +0000 2012
80822	4adcdad7f964a520705721e3	Train Station	Wed May 09 09:25:10 +0000 2012
30743	4adcdad7f964a520705721e3	Train Station	Wed May 09 13:24:41 +0000 2012
92779	4adcdad7f964a520705721e3	Train Station	Fri May 11 06:58:12 +0000 2012
174695	4adcdad7f964a520705721e3	Train Station	Fri May 11 17:01:40 +0000 2012
15764	4adcdad7f964a520705721e3	Train Station	Sat May 12 07:47:40 +0000 2012
111164	4adcdad7f964a520705721e3	Train Station	Sat May 12 10:59:38 +0000 2012
235457	4adcdad7f964a520705721e3	Train Station	Sat May 12 12:07:28 +0000 2012
13691	4adcdad7f964a520705721e3	Train Station	Sun May 13 11:22:27 +0000 2012
9127	4adcdad7f964a520705721e3	Train Station	Mon May 14 05:39:45 +0000 2012
55960	4adcdad7f964a520705721e3	Train Station	Mon May 14 09:53:08 +0000 2012
65942	4adcdad7f964a520705721e3	Train Station	Mon May 14 15:24:28 +0000 2012
181303	4adcdad7f964a520705721e3	Train Station	Tue May 15 07:14:57 +0000 2012
221365	4adcdad7f964a520705721e3	Train Station	Tue May 15 10:45:56 +0000 2012
161781	4adcdad7f964a520705721e3	Train Station	Tue May 15 15:32:04 +0000 2012
179689	4adcdad7f964a520705721e3	Train Station	Wed May 16 07:00:22 +0000 2012
190978	4adcdad7f964a520705721e3	Train Station	Wed May 16 09:37:19 +0000 2012
143318	4adcdad7f964a520705721e3	Train Station	Wed May 16 11:20:13 +0000 2012
244970	4adcdad7f964a520705721e3	Train Station	Thu May 17 05:01:15 +0000 2012
240711	4adcdad7f964a520705721e3	Train Station	Thu May 17 07:54:06 +0000 2012
154516	4adcdad7f964a520705721e3	Train Station	Thu May 17 13:32:43 +0000 2012
72033	4adcdad7f964a520705721e3	Train Station	Fri May 18 15:46:35 +0000 2012
132448	4adcdad7f964a520705721e3	Train Station	Fri May 18 15:49:08 +0000 2012
38355	4adcdad7f964a520705721e3	Train Station	Sat May 19 00:07:09 +0000 2012
15103	4adcdad7f964a520705721e3	Train Station	Sat May 19 07:06:54 +0000 2012
75710	4adcdad7f964a520705721e3	Train Station	Sat May 19 07:18:28 +0000 2012
145215	4adcdad7f964a520705721e3	Train Station	Sat May 19 08:52:51 +0000 2012
102977	4adcdad7f964a520705721e3	Train Station	Sat May 19 10:43:34 +0000 2012
52125	4adcdad7f964a520705721e3	Train Station	Mon May 21 11:09:07 +0000 2012
212585	4adcdad7f964a520705721e3	Train Station	Mon May 21 11:17:51 +0000 2012
231926	4adcdad7f964a520705721e3	Train Station	Mon May 21 19:41:23 +0000 2012
151013	4adcdad7f964a520705721e3	Train Station	Tue May 22 06:36:50 +0000 2012
165985	4adcdad7f964a520705721e3	Train Station	Tue May 22 07:31:07 +0000 2012
185734	4adcdad7f964a520705721e3	Train Station	Fri May 25 11:49:36 +0000 2012
44752	4adcdad7f964a520705721e3	Train Station	Fri May 25 14:04:48 +0000 2012
193839	4adcdad7f964a520705721e3	Train Station	Fri May 25 17:12:37 +0000 2012
22246	4adcdad7f964a520705721e3	Train Station	Fri May 25 18:25:07 +0000 2012
149051	4adcdad7f964a520705721e3	Train Station	Sat May 26 07:51:35 +0000 2012
133854	4adcdad7f964a520705721e3	Train Station	Sun May 27 16:18:46 +0000 2012
6919	4adcdad7f964a520705721e3	Train Station	Sun May 27 16:43:48 +0000 2012
130698	4adcdad7f964a520705721e3	Train Station	Sun May 27 18:52:49 +0000 2012
137056	4adcdad7f964a520705721e3	Train Station	Mon May 28 09:43:47 +0000 2012
255494	4adcdad7f964a520705721e3	Train Station	Mon May 28 10:41:16 +0000 2012
27828	4adcdad7f964a520705721e3	Train Station	Mon May 28 12:20:09 +0000 2012
145262	4adcdad7f964a520705721e3	Train Station	Tue May 29 05:40:24 +0000 2012
191844	4adcdad7f964a520705721e3	Train Station	Tue May 29 18:26:30 +0000 2012
209717	4adcdad7f964a520705721e3	Train Station	Tue May 29 21:32:33 +0000 2012
172228	4adcdad7f964a520705721e3	Train Station	Thu May 31 13:34:19 +0000 2012
119849	4adcdad7f964a520705721e3	Train Station	Sun Jun 03 13:15:53 +0000 2012
210499	4adcdad7f964a520705721e3	Train Station	Mon Jun 04 10:47:31 +0000 2012
30496	4adcdad7f964a520705721e3	Train Station	Mon Jun 04 14:34:25 +0000 2012
134065	4adcdad7f964a520705721e3	Train Station	Tue Jun 05 09:29:51 +0000 2012
25446	4adcdad7f964a520705721e3	Train Station	Wed Jun 06 08:26:35 +0000 2012
69641	4adcdad7f964a520705721e3	Train Station	Fri Jun 08 11:34:29 +0000 2012
73780	4adcdad7f964a520705721e3	Train Station	Fri Jun 08 11:38:25 +0000 2012
209943	4adcdad7f964a520705721e3	Train Station	Sat Jun 09 04:35:10 +0000 2012
52035	4adcdad7f964a520705721e3	Train Station	Sat Jun 09 08:15:00 +0000 2012
100864	4adcdad7f964a520705721e3	Train Station	Sat Jun 09 10:21:59 +0000 2012
222512	4adcdad7f964a520705721e3	Train Station	Sat Jun 09 10:51:50 +0000 2012
33724	4adcdad7f964a520705721e3	Train Station	Sat Jun 09 18:28:43 +0000 2012
23364	4adcdad7f964a520705721e3	Train Station	Sun Jun 10 14:22:57 +0000 2012
202229	4adcdad7f964a520705721e3	Train Station	Mon Jun 11 07:05:52 +0000 2012
28819	4adcdad7f964a520705721e3	Train Station	Mon Jun 11 10:05:23 +0000 2012
12711	4adcdad7f964a520705721e3	Train Station	Tue Jun 12 06:29:11 +0000 2012
194334	4adcdad7f964a520705721e3	Train Station	Tue Jun 12 08:52:17 +0000 2012
137149	4adcdad7f964a520705721e3	Train Station	Tue Jun 12 15:16:30 +0000 2012
248901	4adcdad7f964a520705721e3	Train Station	Wed Jun 13 06:37:12 +0000 2012
81010	4adcdad7f964a520705721e3	Train Station	Wed Jun 13 07:49:28 +0000 2012
228034	4adcdad7f964a520705721e3	Train Station	Wed Jun 13 08:07:32 +0000 2012
112548	4adcdad7f964a520705721e3	Train Station	Wed Jun 13 08:34:33 +0000 2012
229099	4adcdad7f964a520705721e3	Train Station	Wed Jun 13 09:49:10 +0000 2012
180977	4adcdad7f964a520705721e3	Train Station	Wed Jun 13 10:13:10 +0000 2012
131232	4adcdad7f964a520705721e3	Train Station	Wed Jun 13 14:55:04 +0000 2012
41715	4adcdad7f964a520705721e3	Train Station	Wed Jun 13 15:11:57 +0000 2012
120230	4adcdad7f964a520705721e3	Train Station	Thu Jun 14 06:35:35 +0000 2012
18583	4adcdad7f964a520705721e3	Train Station	Thu Jun 14 06:57:49 +0000 2012
235274	4adcdad7f964a520705721e3	Train Station	Fri Jun 15 11:17:16 +0000 2012
73843	4adcdad7f964a520705721e3	Train Station	Sun Jun 17 08:49:52 +0000 2012
130964	4adcdad7f964a520705721e3	Train Station	Sun Jun 17 09:55:23 +0000 2012
48790	4adcdad7f964a520705721e3	Train Station	Sun Jun 17 11:26:39 +0000 2012
242142	4adcdad7f964a520705721e3	Train Station	Sun Jun 17 16:04:57 +0000 2012
255841	4adcdad7f964a520705721e3	Train Station	Sun Jun 17 21:20:17 +0000 2012
23094	4adcdad7f964a520705721e3	Train Station	Mon Jun 18 04:21:08 +0000 2012
106828	4adcdad7f964a520705721e3	Train Station	Mon Jun 18 07:56:57 +0000 2012
41039	4adcdad7f964a520705721e3	Train Station	Mon Jun 18 11:27:23 +0000 2012
221660	4adcdad7f964a520705721e3	Train Station	Mon Jun 18 11:32:19 +0000 2012
