user_id	venue_id	type	utc
5613	4b745435f964a5209dd52de3	Bridge	Wed May 16 18:32:16 +0000 2012
9644	4b745435f964a5209dd52de3	Bridge	Mon May 28 06:46:44 +0000 2012
1774	4b745435f964a5209dd52de3	Bridge	Thu May 31 13:38:34 +0000 2012
164460	4b745435f964a5209dd52de3	Bridge	Tue Jun 05 07:30:57 +0000 2012
5389	4b745435f964a5209dd52de3	Bridge	Fri Jul 13 08:00:24 +0000 2012
42224	4b745435f964a5209dd52de3	Bridge	Sun Jul 29 10:07:55 +0000 2012
26276	4b745435f964a5209dd52de3	Bridge	Fri Sep 14 13:06:28 +0000 2012
148820	4b745435f964a5209dd52de3	Bridge	Fri Sep 14 15:32:25 +0000 2012
39120	4b745435f964a5209dd52de3	Bridge	Fri Oct 26 07:51:04 +0000 2012
165928	4b745435f964a5209dd52de3	Bridge	Mon Nov 12 12:39:56 +0000 2012
161005	4b745435f964a5209dd52de3	Bridge	Wed Dec 05 07:47:31 +0000 2012
215620	4b745435f964a5209dd52de3	Bridge	Fri Jan 18 11:53:05 +0000 2013
4927	4b745435f964a5209dd52de3	Bridge	Sun May 19 17:06:33 +0000 2013
4190	4cb6c8e83ac937045d46d60a	City	Wed Apr 04 05:17:08 +0000 2012
5625	4cb6c8e83ac937045d46d60a	City	Wed Apr 04 09:33:23 +0000 2012
161944	4cb6c8e83ac937045d46d60a	City	Thu Apr 05 12:06:07 +0000 2012
36845	4cb6c8e83ac937045d46d60a	City	Sun Apr 08 17:07:12 +0000 2012
103893	4cb6c8e83ac937045d46d60a	City	Tue Apr 17 11:06:52 +0000 2012
61261	4cb6c8e83ac937045d46d60a	City	Fri Apr 20 07:23:12 +0000 2012
76659	4cb6c8e83ac937045d46d60a	City	Fri Apr 20 16:14:20 +0000 2012
50355	4cb6c8e83ac937045d46d60a	City	Sat Apr 21 08:19:26 +0000 2012
31154	4cb6c8e83ac937045d46d60a	City	Sat Apr 21 16:33:52 +0000 2012
90459	4cb6c8e83ac937045d46d60a	City	Sun Apr 29 14:29:13 +0000 2012
107547	4cb6c8e83ac937045d46d60a	City	Fri May 04 11:55:31 +0000 2012
72359	4cb6c8e83ac937045d46d60a	City	Sat May 05 12:10:14 +0000 2012
82776	4cb6c8e83ac937045d46d60a	City	Wed May 09 04:02:36 +0000 2012
216236	4cb6c8e83ac937045d46d60a	City	Sat May 12 09:26:23 +0000 2012
67215	4cb6c8e83ac937045d46d60a	City	Tue May 15 18:39:47 +0000 2012
221415	4cb6c8e83ac937045d46d60a	City	Sat May 19 12:08:50 +0000 2012
82607	4cb6c8e83ac937045d46d60a	City	Mon May 21 21:13:11 +0000 2012
24936	4cb6c8e83ac937045d46d60a	City	Sat May 26 05:25:44 +0000 2012
166087	4cb6c8e83ac937045d46d60a	City	Mon May 28 06:38:07 +0000 2012
181353	4cb6c8e83ac937045d46d60a	City	Mon May 28 09:01:30 +0000 2012
68401	4cb6c8e83ac937045d46d60a	City	Tue May 29 14:04:34 +0000 2012
207905	4cb6c8e83ac937045d46d60a	City	Sun Jun 03 07:49:27 +0000 2012
168941	4cb6c8e83ac937045d46d60a	City	Tue Jun 12 09:50:52 +0000 2012
44326	4cb6c8e83ac937045d46d60a	City	Tue Jun 12 10:19:07 +0000 2012
62138	4cb6c8e83ac937045d46d60a	City	Sun Jun 17 09:46:15 +0000 2012
221660	4cb6c8e83ac937045d46d60a	City	Sun Jun 17 11:41:16 +0000 2012
158055	4cb6c8e83ac937045d46d60a	City	Thu Jun 21 14:55:03 +0000 2012
179597	4cb6c8e83ac937045d46d60a	City	Mon Jul 02 17:35:03 +0000 2012
7907	4cb6c8e83ac937045d46d60a	City	Mon Jul 02 17:40:45 +0000 2012
36665	4cb6c8e83ac937045d46d60a	City	Tue Jul 03 05:26:07 +0000 2012
19860	4cb6c8e83ac937045d46d60a	City	Wed Jul 04 16:42:29 +0000 2012
152375	4cb6c8e83ac937045d46d60a	City	Wed Jul 04 17:21:22 +0000 2012
8935	4cb6c8e83ac937045d46d60a	City	Thu Jul 05 00:20:03 +0000 2012
199567	4cb6c8e83ac937045d46d60a	City	Thu Jul 05 10:09:46 +0000 2012
242695	4cb6c8e83ac937045d46d60a	City	Thu Jul 05 11:54:49 +0000 2012
253034	4cb6c8e83ac937045d46d60a	City	Thu Jul 05 20:20:55 +0000 2012
1785	4cb6c8e83ac937045d46d60a	City	Thu Jul 05 22:56:01 +0000 2012
168049	4cb6c8e83ac937045d46d60a	City	Fri Jul 06 08:57:41 +0000 2012
27000	4cb6c8e83ac937045d46d60a	City	Fri Jul 06 12:10:38 +0000 2012
181668	4cb6c8e83ac937045d46d60a	City	Fri Jul 06 14:16:32 +0000 2012
60884	4cb6c8e83ac937045d46d60a	City	Sun Jul 08 08:44:59 +0000 2012
259430	4cb6c8e83ac937045d46d60a	City	Thu Jul 12 11:31:17 +0000 2012
23637	4cb6c8e83ac937045d46d60a	City	Thu Jul 12 19:52:11 +0000 2012
136047	4cb6c8e83ac937045d46d60a	City	Sat Jul 14 13:01:45 +0000 2012
50781	4cb6c8e83ac937045d46d60a	City	Sun Jul 15 10:06:34 +0000 2012
188493	4cb6c8e83ac937045d46d60a	City	Sun Jul 15 13:33:12 +0000 2012
21837	4cb6c8e83ac937045d46d60a	City	Mon Jul 16 10:03:19 +0000 2012
82323	4cb6c8e83ac937045d46d60a	City	Tue Jul 17 10:24:55 +0000 2012
81673	4cb6c8e83ac937045d46d60a	City	Wed Jul 18 18:47:51 +0000 2012
251861	4cb6c8e83ac937045d46d60a	City	Sat Jul 28 09:11:33 +0000 2012
61086	4cb6c8e83ac937045d46d60a	City	Mon Aug 06 10:35:37 +0000 2012
16839	4cb6c8e83ac937045d46d60a	City	Mon Aug 06 10:50:09 +0000 2012
67269	4cb6c8e83ac937045d46d60a	City	Mon Aug 06 12:15:08 +0000 2012
81228	4cb6c8e83ac937045d46d60a	City	Fri Aug 10 19:47:43 +0000 2012
29498	4cb6c8e83ac937045d46d60a	City	Tue Aug 14 08:40:01 +0000 2012
94323	4cb6c8e83ac937045d46d60a	City	Wed Aug 22 15:24:13 +0000 2012
194003	4cb6c8e83ac937045d46d60a	City	Wed Aug 22 16:28:11 +0000 2012
117166	4cb6c8e83ac937045d46d60a	City	Wed Sep 05 09:49:47 +0000 2012
179242	4cb6c8e83ac937045d46d60a	City	Wed Sep 05 11:21:44 +0000 2012
19959	4cb6c8e83ac937045d46d60a	City	Thu Sep 06 17:03:38 +0000 2012
26276	4cb6c8e83ac937045d46d60a	City	Sat Sep 15 06:53:12 +0000 2012
10938	4cb6c8e83ac937045d46d60a	City	Sat Sep 15 13:52:21 +0000 2012
72292	4cb6c8e83ac937045d46d60a	City	Sat Oct 13 08:11:02 +0000 2012
188447	4cb6c8e83ac937045d46d60a	City	Fri Oct 19 15:51:01 +0000 2012
38725	4cb6c8e83ac937045d46d60a	City	Mon Oct 22 21:01:13 +0000 2012
26320	4cb6c8e83ac937045d46d60a	City	Tue Oct 23 07:58:32 +0000 2012
218167	4cb6c8e83ac937045d46d60a	City	Thu Oct 25 13:31:57 +0000 2012
241982	4cb6c8e83ac937045d46d60a	City	Fri Oct 26 14:59:30 +0000 2012
199927	4cb6c8e83ac937045d46d60a	City	Mon Oct 29 07:36:16 +0000 2012
87781	4cb6c8e83ac937045d46d60a	City	Thu Nov 01 16:57:14 +0000 2012
145766	4cb6c8e83ac937045d46d60a	City	Fri Nov 09 10:13:50 +0000 2012
243467	4cb6c8e83ac937045d46d60a	City	Mon Nov 12 18:50:15 +0000 2012
5865	4cb6c8e83ac937045d46d60a	City	Tue Nov 20 05:09:51 +0000 2012
54518	4cb6c8e83ac937045d46d60a	City	Tue Nov 20 10:18:05 +0000 2012
5580	4cb6c8e83ac937045d46d60a	City	Fri Nov 23 09:52:35 +0000 2012
183728	4cb6c8e83ac937045d46d60a	City	Tue Nov 27 10:47:42 +0000 2012
52901	4cb6c8e83ac937045d46d60a	City	Thu Nov 29 07:13:25 +0000 2012
133697	4cb6c8e83ac937045d46d60a	City	Fri Dec 07 13:24:09 +0000 2012
231913	4cb6c8e83ac937045d46d60a	City	Tue Dec 18 16:18:45 +0000 2012
121896	4cb6c8e83ac937045d46d60a	City	Sat Dec 22 00:04:22 +0000 2012
124074	4cb6c8e83ac937045d46d60a	City	Fri Dec 28 14:59:28 +0000 2012
22661	4cb6c8e83ac937045d46d60a	City	Sat Dec 29 13:41:03 +0000 2012
225682	4cb6c8e83ac937045d46d60a	City	Sat Dec 29 13:46:02 +0000 2012
95042	4cb6c8e83ac937045d46d60a	City	Sun Dec 30 10:32:43 +0000 2012
218302	4cb6c8e83ac937045d46d60a	City	Fri Jan 04 09:23:22 +0000 2013
44545	4cb6c8e83ac937045d46d60a	City	Tue Jan 08 09:43:25 +0000 2013
64508	4cb6c8e83ac937045d46d60a	City	Sat Jan 12 10:25:55 +0000 2013
74436	4cb6c8e83ac937045d46d60a	City	Sat Jan 12 17:31:36 +0000 2013
130375	4cb6c8e83ac937045d46d60a	City	Tue Jan 15 07:59:38 +0000 2013
75003	4cb6c8e83ac937045d46d60a	City	Mon Jan 21 08:34:50 +0000 2013
249537	4cb6c8e83ac937045d46d60a	City	Fri Jan 25 09:31:40 +0000 2013
12219	4cb6c8e83ac937045d46d60a	City	Fri Jan 25 17:26:27 +0000 2013
84407	4cb6c8e83ac937045d46d60a	City	Fri Jan 25 22:44:12 +0000 2013
76085	4cb6c8e83ac937045d46d60a	City	Sun Jan 27 09:06:58 +0000 2013
31353	4cb6c8e83ac937045d46d60a	City	Sun Jan 27 10:21:24 +0000 2013
218953	4cb6c8e83ac937045d46d60a	City	Mon Jan 28 08:12:06 +0000 2013
116257	4cb6c8e83ac937045d46d60a	City	Wed Jan 30 16:53:50 +0000 2013
49695	4cb6c8e83ac937045d46d60a	City	Sun Feb 03 09:55:23 +0000 2013
51489	4cb6c8e83ac937045d46d60a	City	Tue Feb 05 11:13:29 +0000 2013
5201	4cb6c8e83ac937045d46d60a	City	Thu Feb 07 10:30:06 +0000 2013
109434	4cb6c8e83ac937045d46d60a	City	Thu Feb 07 18:24:29 +0000 2013
235621	4cb6c8e83ac937045d46d60a	City	Fri Feb 08 00:27:22 +0000 2013
95222	4cb6c8e83ac937045d46d60a	City	Fri Feb 08 10:03:04 +0000 2013
192894	4cb6c8e83ac937045d46d60a	City	Mon Feb 11 12:16:37 +0000 2013
177225	4cb6c8e83ac937045d46d60a	City	Mon Feb 11 17:46:35 +0000 2013
254102	4cb6c8e83ac937045d46d60a	City	Tue Feb 12 22:02:46 +0000 2013
97220	4cb6c8e83ac937045d46d60a	City	Sun Feb 17 10:05:10 +0000 2013
141693	4cb6c8e83ac937045d46d60a	City	Fri Feb 22 08:37:16 +0000 2013
260043	4cb6c8e83ac937045d46d60a	City	Mon Feb 25 10:57:03 +0000 2013
200496	4cb6c8e83ac937045d46d60a	City	Wed Feb 27 15:03:44 +0000 2013
25544	4cb6c8e83ac937045d46d60a	City	Thu Feb 28 10:37:58 +0000 2013
230739	4cb6c8e83ac937045d46d60a	City	Wed Mar 06 18:55:45 +0000 2013
85500	4cb6c8e83ac937045d46d60a	City	Thu Mar 07 10:06:16 +0000 2013
79773	4cb6c8e83ac937045d46d60a	City	Fri Mar 08 09:55:18 +0000 2013
97719	4cb6c8e83ac937045d46d60a	City	Fri Mar 15 14:43:00 +0000 2013
61306	4cb6c8e83ac937045d46d60a	City	Sat Mar 16 13:27:21 +0000 2013
134108	4cb6c8e83ac937045d46d60a	City	Thu Mar 21 11:46:35 +0000 2013
48860	4cb6c8e83ac937045d46d60a	City	Thu Mar 21 12:41:49 +0000 2013
97605	4cb6c8e83ac937045d46d60a	City	Wed Mar 27 23:12:54 +0000 2013
30666	4cb6c8e83ac937045d46d60a	City	Thu Mar 28 08:26:51 +0000 2013
138705	4cb6c8e83ac937045d46d60a	City	Thu Mar 28 13:23:00 +0000 2013
215285	4cb6c8e83ac937045d46d60a	City	Mon Apr 01 12:13:41 +0000 2013
171382	4cb6c8e83ac937045d46d60a	City	Mon Apr 01 13:47:03 +0000 2013
164086	4cb6c8e83ac937045d46d60a	City	Tue Apr 02 09:44:04 +0000 2013
264965	4cb6c8e83ac937045d46d60a	City	Sat Apr 06 09:56:57 +0000 2013
147138	4cb6c8e83ac937045d46d60a	City	Sat Apr 06 19:50:53 +0000 2013
20635	4cb6c8e83ac937045d46d60a	City	Sun Apr 07 05:29:30 +0000 2013
120846	4cb6c8e83ac937045d46d60a	City	Mon Apr 08 07:22:50 +0000 2013
111160	4cb6c8e83ac937045d46d60a	City	Mon Apr 08 08:57:30 +0000 2013
132381	4cb6c8e83ac937045d46d60a	City	Mon Apr 08 11:50:37 +0000 2013
214786	4cb6c8e83ac937045d46d60a	City	Tue Apr 09 10:01:24 +0000 2013
152873	4cb6c8e83ac937045d46d60a	City	Wed Apr 17 10:05:01 +0000 2013
194241	4cb6c8e83ac937045d46d60a	City	Tue Apr 23 06:37:43 +0000 2013
235208	4cb6c8e83ac937045d46d60a	City	Wed Apr 24 09:23:43 +0000 2013
28819	4cb6c8e83ac937045d46d60a	City	Sun Apr 28 08:55:35 +0000 2013
47677	4cb6c8e83ac937045d46d60a	City	Sun Apr 28 09:00:40 +0000 2013
71017	4cb6c8e83ac937045d46d60a	City	Tue Apr 30 10:45:12 +0000 2013
263045	4cb6c8e83ac937045d46d60a	City	Tue Apr 30 11:23:01 +0000 2013
50148	4cb6c8e83ac937045d46d60a	City	Sat May 04 08:54:06 +0000 2013
15873	4cb6c8e83ac937045d46d60a	City	Sat May 04 09:25:33 +0000 2013
239657	4cb6c8e83ac937045d46d60a	City	Tue May 07 14:03:53 +0000 2013
142190	4cb6c8e83ac937045d46d60a	City	Tue May 07 15:53:15 +0000 2013
25231	4cb6c8e83ac937045d46d60a	City	Wed May 08 11:28:13 +0000 2013
143088	4cb6c8e83ac937045d46d60a	City	Thu May 09 08:46:19 +0000 2013
59916	4cb6c8e83ac937045d46d60a	City	Thu May 09 09:45:16 +0000 2013
162415	4cb6c8e83ac937045d46d60a	City	Fri May 10 08:12:26 +0000 2013
15670	4cb6c8e83ac937045d46d60a	City	Sat May 11 08:28:08 +0000 2013
23196	4cb6c8e83ac937045d46d60a	City	Sun May 12 07:00:17 +0000 2013
240903	4cb6c8e83ac937045d46d60a	City	Sun May 12 08:48:15 +0000 2013
78731	4cb6c8e83ac937045d46d60a	City	Mon May 13 08:21:24 +0000 2013
106420	4cb6c8e83ac937045d46d60a	City	Mon May 13 16:28:31 +0000 2013
174049	4cb6c8e83ac937045d46d60a	City	Fri May 17 06:36:12 +0000 2013
138900	4cb6c8e83ac937045d46d60a	City	Fri May 17 15:21:11 +0000 2013
123431	4cb6c8e83ac937045d46d60a	City	Sun May 19 08:01:00 +0000 2013
14157	4cb6c8e83ac937045d46d60a	City	Wed May 22 09:57:52 +0000 2013
22073	4cb6c8e83ac937045d46d60a	City	Thu May 23 10:58:37 +0000 2013
87597	4cb6c8e83ac937045d46d60a	City	Sat May 25 09:10:43 +0000 2013
194308	4cb6c8e83ac937045d46d60a	City	Wed Jun 05 09:39:17 +0000 2013
241242	4cb6c8e83ac937045d46d60a	City	Fri Jun 07 13:11:07 +0000 2013
28397	4cb6c8e83ac937045d46d60a	City	Fri Jun 14 14:16:29 +0000 2013
105338	4cb6c8e83ac937045d46d60a	City	Mon Jul 01 19:11:09 +0000 2013
164852	4cb6c8e83ac937045d46d60a	City	Thu Jul 04 13:25:00 +0000 2013
242714	4cb6c8e83ac937045d46d60a	City	Fri Jul 05 11:47:27 +0000 2013
88602	4cb6c8e83ac937045d46d60a	City	Mon Jul 08 16:09:41 +0000 2013
197800	4cb6c8e83ac937045d46d60a	City	Tue Jul 09 12:24:55 +0000 2013
80602	4cb6c8e83ac937045d46d60a	City	Fri Jul 19 07:47:31 +0000 2013
144359	4cb6c8e83ac937045d46d60a	City	Fri Jul 19 11:52:16 +0000 2013
138879	4cb6c8e83ac937045d46d60a	City	Sat Jul 20 15:55:21 +0000 2013
186365	4cb6c8e83ac937045d46d60a	City	Sat Jul 20 17:15:35 +0000 2013
253295	4cb6c8e83ac937045d46d60a	City	Mon Jul 22 10:35:58 +0000 2013
13759	4cb6c8e83ac937045d46d60a	City	Wed Jul 24 08:55:40 +0000 2013
57498	4cb6c8e83ac937045d46d60a	City	Wed Jul 24 11:13:04 +0000 2013
251017	4cb6c8e83ac937045d46d60a	City	Tue Aug 06 10:25:49 +0000 2013
264482	4cb6c8e83ac937045d46d60a	City	Tue Aug 06 13:39:06 +0000 2013
173195	4cb6c8e83ac937045d46d60a	City	Thu Aug 08 20:07:56 +0000 2013
159590	4cb6c8e83ac937045d46d60a	City	Tue Aug 13 12:18:40 +0000 2013
57644	4cb6c8e83ac937045d46d60a	City	Thu Aug 15 09:11:29 +0000 2013
55519	4cb6c8e83ac937045d46d60a	City	Thu Aug 15 10:44:23 +0000 2013
52388	4cb6c8e83ac937045d46d60a	City	Thu Aug 15 19:14:27 +0000 2013
189536	4cb6c8e83ac937045d46d60a	City	Sat Aug 17 09:51:44 +0000 2013
239343	4cb6c8e83ac937045d46d60a	City	Sat Aug 17 19:33:39 +0000 2013
14141	4cb6c8e83ac937045d46d60a	City	Sun Aug 18 09:20:35 +0000 2013
227985	4cb6c8e83ac937045d46d60a	City	Sun Aug 18 19:06:21 +0000 2013
263322	4cb6c8e83ac937045d46d60a	City	Wed Aug 21 11:44:14 +0000 2013
52298	4cb6c8e83ac937045d46d60a	City	Wed Aug 21 13:33:42 +0000 2013
160768	4cb6c8e83ac937045d46d60a	City	Fri Aug 23 11:38:44 +0000 2013
8143	4cb6c8e83ac937045d46d60a	City	Wed Aug 28 09:47:34 +0000 2013
108458	4cb6c8e83ac937045d46d60a	City	Thu Aug 29 11:16:04 +0000 2013
178184	4cb6c8e83ac937045d46d60a	City	Thu Aug 29 18:54:33 +0000 2013
162342	4cb6c8e83ac937045d46d60a	City	Mon Sep 02 10:02:04 +0000 2013
37513	4cb6c8e83ac937045d46d60a	City	Sat Sep 07 22:31:44 +0000 2013
39514	4cb6c8e83ac937045d46d60a	City	Fri Sep 13 07:52:20 +0000 2013
122016	4cb6c8e83ac937045d46d60a	City	Sat Sep 14 14:44:43 +0000 2013
58011	4cb6c8e83ac937045d46d60a	City	Sun Sep 15 19:25:30 +0000 2013
95783	4cb6c8e83ac937045d46d60a	City	Mon Sep 16 08:23:44 +0000 2013
4190	4dda45872271c5d36d7dcc6e	Harbor / Marina	Wed Apr 04 05:17:40 +0000 2012
65826	4dda45872271c5d36d7dcc6e	Harbor / Marina	Sun Apr 22 16:15:26 +0000 2012
65942	4dda45872271c5d36d7dcc6e	Harbor / Marina	Mon May 07 11:20:52 +0000 2012
10472	4dda45872271c5d36d7dcc6e	Harbor / Marina	Sun May 27 07:48:45 +0000 2012
205283	4dda45872271c5d36d7dcc6e	Harbor / Marina	Sun Jul 08 07:22:23 +0000 2012
121337	4dda45872271c5d36d7dcc6e	Harbor / Marina	Wed Jul 11 14:30:39 +0000 2012
181479	4dda45872271c5d36d7dcc6e	Harbor / Marina	Sun Aug 05 12:41:40 +0000 2012
138617	4dda45872271c5d36d7dcc6e	Harbor / Marina	Sun Aug 12 11:31:04 +0000 2012
185901	4dda45872271c5d36d7dcc6e	Harbor / Marina	Tue Oct 16 11:19:24 +0000 2012
187326	4dda45872271c5d36d7dcc6e	Harbor / Marina	Fri Feb 01 08:11:17 +0000 2013
114867	4dda45872271c5d36d7dcc6e	Harbor / Marina	Fri Mar 22 09:26:03 +0000 2013
2022	4dda45872271c5d36d7dcc6e	Harbor / Marina	Sat Apr 06 06:58:00 +0000 2013
66356	4dda45872271c5d36d7dcc6e	Harbor / Marina	Sun Apr 07 05:24:30 +0000 2013
264290	4dda45872271c5d36d7dcc6e	Harbor / Marina	Mon Apr 15 07:47:13 +0000 2013
20635	4dda45872271c5d36d7dcc6e	Harbor / Marina	Sun Apr 21 09:25:03 +0000 2013
59631	4dda45872271c5d36d7dcc6e	Harbor / Marina	Wed May 15 13:49:39 +0000 2013
4190	4ca701aa44a8224bcadd0840	Boat or Ferry	Wed Apr 04 05:18:49 +0000 2012
170619	4ca701aa44a8224bcadd0840	Boat or Ferry	Fri Aug 10 09:59:15 +0000 2012
154753	4ca701aa44a8224bcadd0840	Boat or Ferry	Mon Jan 14 13:11:45 +0000 2013
114867	4ca701aa44a8224bcadd0840	Boat or Ferry	Sun Apr 28 12:05:53 +0000 2013
88991	4ca701aa44a8224bcadd0840	Boat or Ferry	Sun Sep 01 09:58:31 +0000 2013
206485	4f13ef85e4b03f4c02270efc	University	Wed Apr 04 05:58:51 +0000 2012
244512	4f5154cae4b050039c61abb7	Nightclub	Wed Apr 04 06:51:58 +0000 2012
93852	4f5154cae4b050039c61abb7	Nightclub	Sun Apr 08 22:53:27 +0000 2012
14939	4f5154cae4b050039c61abb7	Nightclub	Sun Dec 02 01:35:49 +0000 2012
218260	4b5ac833f964a52066d428e3	Office	Wed Apr 04 07:06:26 +0000 2012
17772	4b5ac833f964a52066d428e3	Office	Thu Apr 05 09:38:51 +0000 2012
48947	4b5ac833f964a52066d428e3	Office	Tue Apr 10 09:45:34 +0000 2012
138672	4b5ac833f964a52066d428e3	Office	Thu Apr 12 07:36:42 +0000 2012
181479	4b5ac833f964a52066d428e3	Office	Thu Apr 12 07:46:31 +0000 2012
216014	4b5ac833f964a52066d428e3	Office	Thu Apr 12 09:04:36 +0000 2012
154209	4b5ac833f964a52066d428e3	Office	Fri Apr 13 14:36:18 +0000 2012
19630	4b5ac833f964a52066d428e3	Office	Mon Apr 16 10:46:52 +0000 2012
235170	4b5ac833f964a52066d428e3	Office	Wed May 02 09:39:07 +0000 2012
5613	4b5ac833f964a52066d428e3	Office	Thu May 17 09:36:58 +0000 2012
62138	4b5ac833f964a52066d428e3	Office	Mon Jun 11 07:18:56 +0000 2012
149697	4b5ac833f964a52066d428e3	Office	Fri Apr 12 07:46:31 +0000 2013
111144	4b5ac833f964a52066d428e3	Office	Fri Apr 12 08:02:03 +0000 2013
197043	4b5ac833f964a52066d428e3	Office	Fri Apr 12 08:13:06 +0000 2013
1774	4d53ba63f9f9b60cfb5026e6	Church	Wed Apr 04 07:15:44 +0000 2012
1774	4bc6b438d35d9c747529e33a	Plaza	Wed Apr 04 07:15:59 +0000 2012
156193	4bc6b438d35d9c747529e33a	Plaza	Mon Apr 23 12:13:35 +0000 2012
4190	4bc6b438d35d9c747529e33a	Plaza	Sat Sep 15 07:40:24 +0000 2012
35654	4bc6b438d35d9c747529e33a	Plaza	Sun Mar 17 14:43:18 +0000 2013
1774	4d8e2c866174a0934debc1e3	Bridge	Wed Apr 04 07:17:20 +0000 2012
68776	4d8e2c866174a0934debc1e3	Bridge	Fri Mar 29 18:05:46 +0000 2013
10037	4d8e2c866174a0934debc1e3	Bridge	Tue Aug 13 09:48:51 +0000 2013
1774	4db59ab4f7b121c29f61d087	Church	Wed Apr 04 07:18:21 +0000 2012
77822	4b543462f964a52081b427e3	Office	Wed Apr 04 07:24:08 +0000 2012
59959	4b543462f964a52081b427e3	Office	Wed Apr 11 07:26:15 +0000 2012
52143	4b543462f964a52081b427e3	Office	Wed Apr 11 07:48:18 +0000 2012
59967	4b543462f964a52081b427e3	Office	Wed Apr 11 19:25:27 +0000 2012
148978	4b543462f964a52081b427e3	Office	Mon Apr 16 09:16:52 +0000 2012
215334	4b543462f964a52081b427e3	Office	Thu Apr 19 11:47:12 +0000 2012
227965	4b543462f964a52081b427e3	Office	Thu Apr 26 10:42:34 +0000 2012
234999	4b543462f964a52081b427e3	Office	Thu Sep 13 08:51:32 +0000 2012
33015	4b543462f964a52081b427e3	Office	Sat Nov 17 11:53:03 +0000 2012
34142	4b543462f964a52081b427e3	Office	Wed Jan 02 14:23:22 +0000 2013
36881	4b543462f964a52081b427e3	Office	Thu Feb 07 11:04:00 +0000 2013
25231	4b543462f964a52081b427e3	Office	Mon Feb 11 11:33:15 +0000 2013
206099	4b543462f964a52081b427e3	Office	Tue Mar 19 08:34:47 +0000 2013
27995	4b543462f964a52081b427e3	Office	Thu May 09 08:47:18 +0000 2013
102009	4b543462f964a52081b427e3	Office	Sat May 11 10:10:53 +0000 2013
1774	4bbaec9e53649c74c38849fb	Church	Wed Apr 04 07:24:36 +0000 2012
72712	4bbaec9e53649c74c38849fb	Church	Sat Apr 07 13:08:11 +0000 2012
29607	4bbaec9e53649c74c38849fb	Church	Thu Apr 19 11:00:11 +0000 2012
255853	4bbaec9e53649c74c38849fb	Church	Fri Apr 20 11:14:18 +0000 2012
30497	4bbaec9e53649c74c38849fb	Church	Sat Apr 21 11:19:19 +0000 2012
50355	4bbaec9e53649c74c38849fb	Church	Sat Apr 21 14:08:23 +0000 2012
186038	4bbaec9e53649c74c38849fb	Church	Wed May 02 10:27:25 +0000 2012
98894	4bbaec9e53649c74c38849fb	Church	Wed May 09 12:42:45 +0000 2012
15344	4bbaec9e53649c74c38849fb	Church	Mon May 14 10:50:05 +0000 2012
67215	4bbaec9e53649c74c38849fb	Church	Fri May 18 14:36:56 +0000 2012
